longitude,latitude,probabilty,country,state,admin1,admin2
37.86134486645,14.771951232119566,0.0490661785006523,Ethiopia,Tigray,Tigray,Semien Mi'irabaw
37.94461914037223,14.771951232119566,0.0338740013539791,Ethiopia,Tigray,Tigray,Semien Mi'irabaw
37.86134486645,14.688676958199276,0.0321093723177909,Ethiopia,Tigray,Tigray,Semien Mi'irabaw
37.94461914037223,14.688676958199276,0.0300411079078912,Ethiopia,Tigray,Tigray,Semien Mi'irabaw
38.02789341429445,14.688676958199276,0.0367656834423542,Ethiopia,Tigray,Tigray,Semien Mi'irabaw
37.778070592527776,14.605402684278989,0.020754013210535,Ethiopia,Tigray,Tigray,Semien Mi'irabaw
37.86134486645,14.605402684278989,0.0288783777505159,Ethiopia,Tigray,Tigray,Semien Mi'irabaw
37.94461914037223,14.605402684278989,0.0257988814264535,Ethiopia,Tigray,Tigray,Semien Mi'irabaw
38.02789341429445,14.605402684278989,0.0254817157983779,Ethiopia,Tigray,Tigray,Semien Mi'irabaw
38.11116768821667,14.605402684278989,0.0289450716227293,Ethiopia,Tigray,Tigray,Semien Mi'irabaw
38.19444196213889,14.605402684278989,0.0413969419896602,Ethiopia,Tigray,Tigray,Semien Mi'irabaw
39.02718470136111,14.605402684278989,0.0193811021745204,Ethiopia,Tigray,Tigray,Mehakelegnaw
37.778070592527776,14.522128410358697,0.0297375116497278,Ethiopia,Tigray,Tigray,Semien Mi'irabaw
37.86134486645,14.522128410358697,0.02603605017066,Ethiopia,Tigray,Tigray,Semien Mi'irabaw
37.94461914037223,14.522128410358697,0.0233611613512039,Ethiopia,Tigray,Tigray,Semien Mi'irabaw
38.02789341429445,14.522128410358697,0.0232390891760587,Ethiopia,Tigray,Tigray,Semien Mi'irabaw
38.11116768821667,14.522128410358697,0.026642357930541,Ethiopia,Tigray,Tigray,Semien Mi'irabaw
38.19444196213889,14.522128410358697,0.0306692328304052,Ethiopia,Tigray,Tigray,Semien Mi'irabaw
38.27771623606111,14.522128410358697,0.0271907541900873,Ethiopia,Tigray,Tigray,Semien Mi'irabaw
38.94391042743889,14.522128410358697,0.0277385413646698,Ethiopia,Tigray,Tigray,Mehakelegnaw
39.02718470136111,14.522128410358697,0.0243979692459106,Ethiopia,Tigray,Tigray,Mehakelegnaw
39.110458975283336,14.522128410358697,0.0230236463248729,Ethiopia,Tigray,Tigray,Mehakelegnaw
39.52683034489444,14.522128410358697,0.0306590571999549,Ethiopia,Tigray,Tigray,Misraqawi
37.19515067507222,14.438854136438406,0.0374816432595253,Eritrea,Gash Barka,Gash Barka,La`Elay Gash
37.27842494899444,14.438854136438406,0.0330624841153621,Eritrea,Gash Barka,Gash Barka,La`Elay Gash
37.69479631860556,14.438854136438406,0.0171612948179245,Ethiopia,Tigray,Tigray,Semien Mi'irabaw
37.778070592527776,14.438854136438406,0.021413492038846,Ethiopia,Tigray,Tigray,Semien Mi'irabaw
37.86134486645,14.438854136438406,0.0308088101446628,Ethiopia,Tigray,Tigray,Semien Mi'irabaw
37.94461914037223,14.438854136438406,0.02435670979321,Ethiopia,Tigray,Tigray,Semien Mi'irabaw
38.02789341429445,14.438854136438406,0.026530060917139,Ethiopia,Tigray,Tigray,Semien Mi'irabaw
38.11116768821667,14.438854136438406,0.017049865797162,Ethiopia,Tigray,Tigray,Semien Mi'irabaw
38.19444196213889,14.438854136438406,0.0217023398727178,Ethiopia,Tigray,Tigray,Semien Mi'irabaw
38.27771623606111,14.438854136438406,0.0215130224823951,Ethiopia,Tigray,Tigray,Semien Mi'irabaw
38.36099050998333,14.438854136438406,0.0306590162217617,Ethiopia,Tigray,Tigray,Semien Mi'irabaw
38.61081333175,14.438854136438406,0.0285003017634153,Eritrea,Maekel,Maekel,May Mine
38.69408760567222,14.438854136438406,0.0289479456841945,Ethiopia,Tigray,Tigray,Mehakelegnaw
38.77736187959445,14.438854136438406,0.026137625798583,Ethiopia,Tigray,Tigray,Mehakelegnaw
38.860636153516666,14.438854136438406,0.0238440670073032,Ethiopia,Tigray,Tigray,Mehakelegnaw
38.94391042743889,14.438854136438406,0.0260349810123443,Ethiopia,Tigray,Tigray,Mehakelegnaw
39.02718470136111,14.438854136438406,0.0224384348839521,Ethiopia,Tigray,Tigray,Mehakelegnaw
39.110458975283336,14.438854136438406,0.0181341040879488,Ethiopia,Tigray,Tigray,Mehakelegnaw
39.27700752312778,14.438854136438406,0.0213524419814348,Eritrea,Maekel,Maekel,Tsorena
39.36028179705,14.438854136438406,0.0254134275019168,Ethiopia,Tigray,Tigray,Misraqawi
39.44355607097222,14.438854136438406,0.027494765818119,Ethiopia,Tigray,Tigray,Misraqawi
39.52683034489444,14.438854136438406,0.0338185764849185,Ethiopia,Tigray,Tigray,Misraqawi
39.61010461881666,14.438854136438406,0.0215993523597717,Ethiopia,Tigray,Tigray,Misraqawi
39.69337889273889,14.438854136438406,0.0115837361663579,Ethiopia,Tigray,Tigray,Misraqawi
39.77665316666111,14.438854136438406,0.0101152956485748,Ethiopia,Tigray,Tigray,Misraqawi
40.02647598842778,14.438854136438406,0.125305950641632,Ethiopia,Afar,Afar,Afar Zone 2
40.10975026235,14.438854136438406,0.2400432378053665,Ethiopia,Afar,Afar,Afar Zone 2
37.11187640115,14.355579862518116,0.0357577987015247,Ethiopia,Tigray,Tigray,Mi'irabawi
37.19515067507222,14.355579862518116,0.0308229383081197,Ethiopia,Tigray,Tigray,Mi'irabawi
37.27842494899444,14.355579862518116,0.0184043310582637,Ethiopia,Tigray,Tigray,Mi'irabawi
