longitude,latitude,rainfall,date,country,state,admin1,admin2,admin3
39.02718470136111,14.438854136438406,0.02243843488395214,5/4/2010,Ethiopia,Tigray,Tigray,Mehakelegnaw,Ahferom
39.110458975283336,14.438854136438406,0.0181341040879488,5/4/2010,Ethiopia,Tigray,Tigray,Mehakelegnaw,Ahferom
39.27700752312778,14.438854136438406,0.021352441981434822,5/4/2010,Eritrea,Maekel,Maekel,Tsorena,
39.36028179705,14.438854136438406,0.025413427501916885,5/4/2010,Ethiopia,Tigray,Tigray,Misraqawi,Gulomekeda
39.44355607097222,14.438854136438406,0.02749476581811905,5/4/2010,Ethiopia,Tigray,Tigray,Misraqawi,Gulomekeda
39.52683034489444,14.438854136438406,0.033818576484918594,5/4/2010,Ethiopia,Tigray,Tigray,Misraqawi,Gulomekeda
39.61010461881666,14.438854136438406,0.02159935235977173,5/4/2010,Ethiopia,Tigray,Tigray,Misraqawi,Erob
39.69337889273889,14.438854136438406,0.011583736166357994,5/4/2010,Ethiopia,Tigray,Tigray,Misraqawi,Erob
39.77665316666111,14.438854136438406,0.010115295648574829,5/4/2010,Ethiopia,Tigray,Tigray,Misraqawi,Erob
40.02647598842778,14.438854136438406,0.12530595064163208,5/4/2010,Ethiopia,Afar,Afar,Afar Zone 2,Dalul
40.10975026235,14.438854136438406,0.24004323780536652,5/4/2010,Ethiopia,Afar,Afar,Afar Zone 2,Dalul
37.11187640115,14.355579862518116,0.035757798701524734,5/4/2010,Ethiopia,Tigray,Tigray,Mi'irabawi,Kafta Humera
37.19515067507222,14.355579862518116,0.030822938308119774,5/4/2010,Ethiopia,Tigray,Tigray,Mi'irabawi,Kafta Humera
37.27842494899444,14.355579862518116,0.01840433105826378,5/4/2010,Ethiopia,Tigray,Tigray,Mi'irabawi,Kafta Humera
37.36169922291667,14.355579862518116,0.021391386166214943,5/4/2010,Ethiopia,Tigray,Tigray,Mi'irabawi,Kafta Humera
37.694796318605555,14.355579862518116,0.03800555691123009,5/4/2010,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tahtay Adiyabo
37.778070592527776,14.355579862518116,0.0234698373824358,5/4/2010,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tahtay Adiyabo
37.86134486645,14.355579862518116,0.028518665581941605,5/4/2010,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tahtay Adiyabo
37.944619140372225,14.355579862518116,0.026828940957784653,5/4/2010,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tahtay Adiyabo
38.02789341429445,14.355579862518116,0.026574717834591866,5/4/2010,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tahtay Adiyabo
38.11116768821667,14.355579862518116,0.013671125285327435,5/4/2010,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo
38.19444196213889,14.355579862518116,0.01793576590716839,5/4/2010,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo
38.27771623606111,14.355579862518116,0.01808726042509079,5/4/2010,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo
38.36099050998333,14.355579862518116,0.0291461031883955,5/4/2010,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo
38.44426478390555,14.355579862518116,0.026124166324734688,5/4/2010,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo
38.52753905782778,14.355579862518116,0.023979222401976585,5/4/2010,Ethiopia,Tigray,Tigray,Mehakelegnaw,Mereb Leke
38.61081333175,14.355579862518116,0.02855369634926319,5/4/2010,Ethiopia,Tigray,Tigray,Mehakelegnaw,Mereb Leke
38.69408760567222,14.355579862518116,0.02547694742679596,5/4/2010,Ethiopia,Tigray,Tigray,Mehakelegnaw,Mereb Leke
38.777361879594444,14.355579862518116,0.020846255123615265,5/4/2010,Ethiopia,Tigray,Tigray,Mehakelegnaw,Mereb Leke
38.860636153516666,14.355579862518116,0.020696012303233147,5/4/2010,Ethiopia,Tigray,Tigray,Mehakelegnaw,Mereb Leke
38.94391042743889,14.355579862518116,0.020706530660390854,5/4/2010,Ethiopia,Tigray,Tigray,Mehakelegnaw,Mereb Leke
39.02718470136111,14.355579862518116,0.02406594343483448,5/4/2010,Ethiopia,Tigray,Tigray,Mehakelegnaw,Ahferom
39.110458975283336,14.355579862518116,0.019332394003868103,5/4/2010,Ethiopia,Tigray,Tigray,Mehakelegnaw,Ahferom
39.19373324920556,14.355579862518116,0.020601481199264526,5/4/2010,Ethiopia,Tigray,Tigray,Mehakelegnaw,Ahferom
39.27700752312778,14.355579862518116,0.02513755112886429,5/4/2010,Ethiopia,Tigray,Tigray,Misraqawi,Ganta Afeshum
39.36028179705,14.355579862518116,0.02957279048860073,5/4/2010,Ethiopia,Tigray,Tigray,Misraqawi,Gulomekeda
39.44355607097222,14.355579862518116,0.035808466374874115,5/4/2010,Ethiopia,Tigray,Tigray,Misraqawi,Gulomekeda
39.52683034489444,14.355579862518116,0.023277290165424347,5/4/2010,Ethiopia,Tigray,Tigray,Misraqawi,Gulomekeda
39.61010461881666,14.355579862518116,0.012536052614450455,5/4/2010,Ethiopia,Tigray,Tigray,Misraqawi,Saesie Tsaedaemba
39.69337889273889,14.355579862518116,0.008082570508122444,5/4/2010,Ethiopia,Tigray,Tigray,Misraqawi,Saesie Tsaedaemba
39.77665316666111,14.355579862518116,0.009706697426736355,5/4/2010,Ethiopia,Afar,Afar,Afar Zone 2,Dalul
39.859927440583334,14.355579862518116,0.032302696257829666,5/4/2010,Ethiopia,Afar,Afar,Afar Zone 2,Dalul
39.943201714505555,14.355579862518116,0.17408624291419983,5/4/2010,Ethiopia,Afar,Afar,Afar Zone 2,Dalul
40.02647598842778,14.355579862518116,0.13708660006523132,5/4/2010,Ethiopia,Afar,Afar,Afar Zone 2,Dalul
40.10975026235,14.355579862518116,0.2166847586631775,5/4/2010,Ethiopia,Afar,Afar,Afar Zone 2,Dalul
40.19302453627222,14.355579862518116,0.36226916313171387,5/4/2010,Ethiopia,Afar,Afar,Afar Zone 2,Dalul
40.27629881019445,14.355579862518116,0.3514251410961151,5/4/2010,Ethiopia,Afar,Afar,Afar Zone 2,Dalul
36.612230757616665,14.272305588597828,0.02677280455827713,5/4/2010,Ethiopia,Tigray,Tigray,Mi'irabawi,Kafta Humera
36.695505031538886,14.272305588597828,0.029102912172675133,5/4/2010,Ethiopia,Tigray,Tigray,Mi'irabawi,Kafta Humera
36.778779305461114,14.272305588597828,0.030870387330651283,5/4/2010,Ethiopia,Tigray,Tigray,Mi'irabawi,Kafta Humera
36.862053579383335,14.272305588597828,0.034221164882183075,5/4/2010,Ethiopia,Tigray,Tigray,Mi'irabawi,Kafta Humera
36.94532785330556,14.272305588597828,0.03364470973610878,5/4/2010,Ethiopia,Tigray,Tigray,Mi'irabawi,Kafta Humera
37.11187640115,14.272305588597828,0.0248307716101408,5/4/2010,Ethiopia,Tigray,Tigray,Mi'irabawi,Kafta Humera
37.19515067507222,14.272305588597828,0.024325525388121605,5/4/2010,Ethiopia,Tigray,Tigray,Mi'irabawi,Kafta Humera
37.27842494899444,14.272305588597828,0.017978975549340248,5/4/2010,Ethiopia,Tigray,Tigray,Mi'irabawi,Kafta Humera
37.36169922291667,14.272305588597828,0.026502477005124092,5/4/2010,Ethiopia,Tigray,Tigray,Mi'irabawi,Kafta Humera
37.694796318605555,14.272305588597828,0.02460460364818573,5/4/2010,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tahtay Adiyabo
37.778070592527776,14.272305588597828,0.027846066281199455,5/4/2010,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tahtay Adiyabo
37.86134486645,14.272305588597828,0.029952622950077057,5/4/2010,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tahtay Adiyabo
37.944619140372225,14.272305588597828,0.029140472412109375,5/4/2010,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Tahtay Adiyabo
38.02789341429445,14.272305588597828,0.024462217465043068,5/4/2010,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo
38.11116768821667,14.272305588597828,0.01769738644361496,5/4/2010,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo
38.19444196213889,14.272305588597828,0.010563459247350693,5/4/2010,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo
38.27771623606111,14.272305588597828,0.019065631553530693,5/4/2010,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Laelay Adiyabo
38.36099050998333,14.272305588597828,0.018593892455101013,5/4/2010,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana
38.44426478390555,14.272305588597828,0.018786070868372917,5/4/2010,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana
38.52753905782778,14.272305588597828,0.0159741397947073,5/4/2010,Ethiopia,Tigray,Tigray,Semien Mi'irabaw,Medebay Zana
38.61081333175,14.272305588597828,0.023620042949914932,5/4/2010,Ethiopia,Tigray,Tigray,Mehakelegnaw,Mereb Leke
38.69408760567222,14.272305588597828,0.022301865741610527,5/4/2010,Ethiopia,Tigray,Tigray,Mehakelegnaw,Mereb Leke
38.777361879594444,14.272305588597828,0.023418495431542397,5/4/2010,Ethiopia,Tigray,Tigray,Mehakelegnaw,Mereb Leke
38.860636153516666,14.272305588597828,0.018816927447915077,5/4/2010,Ethiopia,Tigray,Tigray,Mehakelegnaw,Adwa
38.94391042743889,14.272305588597828,0.015714449808001518,5/4/2010,Ethiopia,Tigray,Tigray,Mehakelegnaw,Adwa
39.02718470136111,14.272305588597828,0.019976835697889328,5/4/2010,Ethiopia,Tigray,Tigray,Mehakelegnaw,Adwa
39.110458975283336,14.272305588597828,0.01822807639837265,5/4/2010,Ethiopia,Tigray,Tigray,Mehakelegnaw,Ahferom
39.19373324920556,14.272305588597828,0.019120918586850166,5/4/2010,Ethiopia,Tigray,Tigray,Mehakelegnaw,Ahferom
39.27700752312778,14.272305588597828,0.017795726656913757,5/4/2010,Ethiopia,Tigray,Tigray,Misraqawi,Ganta Afeshum
39.36028179705,14.272305588597828,0.02795230969786644,5/4/2010,Ethiopia,Tigray,Tigray,Misraqawi,Ganta Afeshum
39.44355607097222,14.272305588597828,0.02384565956890583,5/4/2010,Ethiopia,Tigray,Tigray,Misraqawi,Ganta Afeshum
39.52683034489444,14.272305588597828,0.030669337138533592,5/4/2010,Ethiopia,Tigray,Tigray,Misraqawi,Saesie Tsaedaemba
39.61010461881666,14.272305588597828,0.01731349714100361,5/4/2010,Ethiopia,Tigray,Tigray,Misraqawi,Saesie Tsaedaemba
39.69337889273889,14.272305588597828,0.020455144345760345,5/4/2010,Ethiopia,Tigray,Tigray,Misraqawi,Saesie Tsaedaemba
39.77665316666111,14.272305588597828,0.011653421446681023,5/4/2010,Ethiopia,Afar,Afar,Afar Zone 2,Dalul
39.859927440583334,14.272305588597828,0.009489236399531364,5/4/2010,Ethiopia,Afar,Afar,Afar Zone 2,Dalul
39.943201714505555,14.272305588597828,0.07103636115789413,5/4/2010,Ethiopia,Afar,Afar,Afar Zone 2,Dalul
40.02647598842778,14.272305588597828,0.11356785148382187,5/4/2010,Ethiopia,Afar,Afar,Afar Zone 2,Dalul
40.10975026235,14.272305588597828,0.13733437657356262,5/4/2010,Ethiopia,Afar,Afar,Afar Zone 2,Dalul
40.19302453627222,14.272305588597828,0.359516441822052,5/4/2010,Ethiopia,Afar,Afar,Afar Zone 2,Dalul
40.27629881019445,14.272305588597828,0.36980509757995605,5/4/2010,Ethiopia,Afar,Afar,Afar Zone 2,Dalul
40.35957308411667,14.272305588597828,0.4739028215408325,5/4/2010,Ethiopia,Afar,Afar,Afar Zone 2,Dalul
36.528956483694444,14.189031314677537,0.023963067680597305,5/4/2010,Sudan,Al Qadarif,Al Qadarif,Al Fushqa,Wad El Heilu
36.612230757616665,14.189031314677537,0.028337758034467697,5/4/2010,Ethiopia,Tigray,Tigray,Mi'irabawi,Kafta Humera
